15	30251799	30251918	HP:0003808	1.9418267565678522	15.78.A.18
6	161317009	161386847	HP:0012639	1.8106331072435167	6.228.A.6
13	105620286	105651574	HP:0012732	1.1182530718069046	13.136.A.12
X	72413748	72902578	HP:0001276	1.8737787327244635	X.239.A.5
7	72636006	72642105	HP:0010674	1.6915656559933547	7.174.A.13
X	123322930	123388516	HP:0002644	1.683319645141525	X.298.A.10
22	49572603	49833547	HP:0000717	1.6779340899431325	22.301.A.28
14	100771805	100791356	HP:0009062	1.497196647102875	14.99.A.12
8	123889998	124056859	HP:0003319	1.509172861497538	8.259.A.7
6	100382250	100565466	HP:0200013	4.1527072030167504	6.111.A.12
14	107268432	107274384	HP:0011804	2.282177051993945	14.135.A.7
2	210196206	210821910	HP:0000494	4.544829213033211	2.488.A.6
6	2468084	2516299	HP:0000525	1.3861776043793164	6.28.A.7
2	113065779	113094496	HP:0001631	1.1423526667238917	2.233.A.5
5	174059944	174094659	HP:0030680	2.857692680066629	5.247.A.6
18	142096	148963	HP:0000527	1.452087153182499	18.8.A.15
7	830852	862342	HP:0100627	1.8833910900644701	7.15.A.17
1	236037015	237254402	HP:0000153	1.6097964100623186	1.505.A.10
1	27786502	27835713	HP:0030311	4.427749645574265	1.169.A.5
22	19010449	19010508	HP:0004363	5.135719043050255	22.49.A.67
9	141008915	141018954	HP:0000277	2.259200176021022	9.282.A.12
X	152616752	152652334	HP:0000337	2.8430540612569684	X.356.A.14
5	90321536	91527049	HP:0009121	1.0705587948254736	5.115.A.4
12	114989485	115168754	HP:0025033	1.1159812501621453	12.191.A.4
1	238575393	238601539	HP:0000812	1.6831907622934201	1.513.A.14
1	10732769	10753137	HP:0200006	1.7385023693958366	1.126.A.16
6	86204960	86350420	HP:0004298	1.1269063870930096	6.94.A.6
22	21798907	21799773	HP:0002715	2.619006657296047	22.124.A.38
X	168992	187510	HP:0004279	2.847766529050857	X.12.A.15
6	111286981	111768179	HP:0002977	2.450335946307486	6.155.A.6
19	50908837	50973476	HP:0100886	1.3744015649056402	19.200.A.5
10	93660359	93755647	HP:0012639	2.129617783887605	10.154.A.3
4	273646	471352	HP:0012639	1.3093211023680078	4.12.A.22
22	42649177	42817697	HP:0000240	1.0772706418485247	22.249.A.12
12	116420576	116422515	HP:0012718	1.899778864523902	12.200.A.9
7	6844888	6870943	HP:0011800	1.6423159343203082	7.60.A.11
12	100258150	100384831	HP:0001250	1.0779976991211695	12.182.A.5
X	47378063	47615056	HP:0001172	1.0374294853240222	X.154.A.8
7	5617869	5864755	HP:0100737	1.3117985337459288	7.41.A.20
8	16850757	18600102	HP:0010935	2.1186370681629603	8.114.A.12
8	94734485	96340046	HP:0100886	1.0924063321993716	8.225.A.7
15	32861597	32914140	HP:0000047	1.0441976781567386	15.130.A.9
9	8198999	8254653	HP:0010460	1.1527734771538396	9.55.A.27
X	149185321	149862713	HP:0001155	1.794593783755149	X.344.A.14
1	241394383	241469419	HP:0002007	1.7258575681143127	1.522.A.16
7	46157660	47034222	HP:0040070	1.4013286334567294	7.131.A.5
4	119071	143413	HP:0000347	3.274347341919448	4.8.A.18
13	111165148	111346820	HP:0200007	1.3573638451887946	13.150.A.18
1	147824178	147825548	HP:0000517	1.9463005811899083	1.362.A.19
6	113787802	115325706	HP:0010993	1.8340055874419325	6.162.A.12
7	41613502	42807486	HP:0030669	2.2662947459426586	7.123.A.10
8	96993281	97081252	HP:0000464	1.3854095645502114	8.228.A.4
22	43567966	43592118	HP:0010936	1.6407656241108006	22.259.A.12
2	209042852	209264186	HP:0000234	1.1419942464780217	2.484.A.10
4	126929064	127252263	HP:0000316	2.537865718751229	4.180.A.8
22	47569644	47909796	HP:0001533	1.4342333792648339	22.289.A.25
22	39043749	39106714	HP:0010668	1.7496830446273497	22.223.A.6
22	22404999	22423216	HP:0002564	3.177079235090176	22.140.A.36
17	17397429	18122719	HP:0000505	2.809508198012571	17.169.A.35
10	130650432	130900388	HP:0009121	1.249547502619431	10.207.A.23
16	77843209	78186861	HP:0001533	2.1280131892762144	16.300.A.6
22	23258288	23603489	HP:0009122	1.1254662814806946	22.165.A.18
8	9946878	10065347	HP:0001641	8.792432068355621	8.74.A.34
1	195266734	196745864	HP:0001587	2.5251746602347134	1.462.A.5
1	1627699	1627899	HP:0000358	1.8574936141060068	1.38.A.41
15	100019051	100200967	HP:0002474	2.9891672246127636	15.261.A.21
7	159075079	159088636	HP:0003468	1.7216554848376717	7.417.A.16
2	57154219	58044219	HP:0010993	1.1151633548843483	2.137.A.5
1	3775641	4049360	HP:0000286	2.6515443635700486	1.68.A.21
4	129847945	131835382	HP:0000924	2.674957906456498	4.183.A.7
1	156662371	157014484	HP:0004305	2.973414591549022	1.406.A.6
18	52913848	52918717	HP:0003508	1.929037944316017	18.114.A.6
18	69191420	69199778	HP:0010978	1.5384840214937823	18.163.A.22
7	138200072	138320523	HP:0002007	1.1841508345332945	7.341.A.6
4	188917322	189631290	HP:0000795	1.0210950378594277	4.236.A.9
X	147040927	147278858	HP:0000035	1.355862540327843	X.331.A.21
X	88489310	89463330	HP:0011844	1.3891671463983213	X.257.A.9
16	15048660	15048751	HP:0011362	1.0171431492754792	16.110.A.9
3	148247003	148552563	HP:0004328	1.0895716564272437	3.239.A.6
7	77310662	77320446	HP:0000377	1.0197440906235788	7.213.A.2
1	189065962	189141601	HP:0000290	1.3041613317812448	1.455.A.6
1	179314374	179323402	HP:0002817	1.3971389543442914	1.444.A.3
15	32929852	32949747	HP:0011355	1.2116779993759252	15.135.A.3
7	6243891	6268062	HP:0000271	1.2293638635457582	7.52.A.19
10	132082817	132772042	HP:0000032	1.027821189719792	10.218.A.26
19	53913652	54043262	HP:0006496	2.501107173105335	19.211.A.6
22	19835558	19892620	HP:0100276	4.450995209085975	22.63.A.71
17	43864826	43868982	HP:0025032	1.5545324118924289	17.286.A.32
2	237605322	238216063	HP:0000811	1.546925458792645	2.552.A.15
4	11175255	11485445	HP:0009116	3.7043230326349597	4.61.A.6
1	97936699	98687633	HP:0004324	1.8321104812995355	1.270.A.8
3	115402319	115492920	HP:0000036	1.7512839238221036	3.193.A.14
9	140488857	140519724	HP:0002650	1.7452843487802023	9.266.A.18
17	2571667	2575922	HP:0011442	2.55152617218941	17.54.A.15
3	185129533	185129540	HP:0011355	1.6050290704326444	3.309.A.12
7	85976320	86574084	HP:0100790	1.1853853591697117	7.221.A.4
X	13951427	14083122	HP:0000540	1.1947281294772092	X.72.A.10
14	35581683	35604711	HP:0011442	2.2633925477193495	14.40.A.6
22	18919742	18919882	HP:0000218	2.608719858693116	22.42.A.51
9	3063252	4339192	HP:0011443	1.7060497125164507	9.39.A.35
2	163361046	163381960	HP:0000821	3.378885026490537	2.350.A.12
12	63436278	65056381	HP:0001510	2.1156938576037496	12.131.A.4
20	49413310	49519078	HP:0010461	1.5981751786291858	20.57.A.6
22	20721856	20733427	HP:0001679	1.9660633048377663	22.76.A.69
2	182921335	183762482	HP:0004691	1.4738472470381703	2.410.A.6
9	13739630	14025665	HP:0001780	1.3070841287494974	9.78.A.24
16	30038245	30074649	HP:0200013	1.0098171772918527	16.214.A.86
22	21053355	21075575	HP:0000464	1.4184763112348182	22.85.A.72
10	135404671	135427143	HP:0000160	1.1181902370463013	10.236.A.11
1	564435	707087	HP:0006705	1.5996484063536718	1.13.A.17
8	99455339	99938470	HP:0000470	1.9033534450279677	8.233.A.3
7	46157660	47034222	HP:0004298	1.2033759126132582	7.131.A.5
14	101502752	102000488	HP:0001018	3.472605590161917	14.103.A.7
X	80065094	85576376	HP:0009833	2.2701618229908043	X.251.A.9
9	138662586	138684947	HP:0040064	1.3120531398130935	9.244.A.11
10	131635280	131651314	HP:0006817	3.0690155742173415	10.216.A.26
17	1075201	1077473	HP:0002857	1.547508415525825	17.18.A.16
2	61952880	62247451	HP:0008050	1.6423898221018138	2.162.A.4
1	785989	852863	HP:0004305	1.489601930114804	1.23.A.33
8	8079861	8093065	HP:0002500	1.432970352203968	8.54.A.22
17	4800533	4914791	HP:0000455	2.0211277118928166	17.79.A.4
14	103123635	103249889	HP:0000357	3.22699321960114	14.110.A.10
8	11765719	11805901	HP:0000717	1.7320532201795906	8.85.A.28
7	86790392	87068276	HP:0000286	2.3644158160996946	7.223.A.4
13	110711191	110723731	HP:0000252	2.81813762470213	13.146.A.18
19	10870038	10913354	HP:0011844	1.0711442247224232	19.87.A.7
16	5030678	5286857	HP:0001837	2.1280131892762144	16.73.A.5
22	18895226	18896972	HP:0000164	1.4631733897755772	22.36.A.40
10	26674415	26812299	HP:0012210	1.0735691270126553	10.58.A.4
X	147831962	148059803	HP:0001385	3.6515930382954975	X.335.A.21
8	26739275	27943175	HP:0000769	1.2164221999778349	8.134.A.11
19	53569329	53603069	HP:0100851	1.1841508345332945	19.206.A.5
3	73914	93749	HP:0040157	1.6711503166058292	3.9.A.12
2	241446568	241552722	HP:0100360	2.8742381607790692	2.570.A.19
6	120222447	120725836	HP:0002977	1.2799660405077737	6.175.A.7
17	36249799	36278623	HP:0011138	1.3160889952021606	17.245.A.12
X	8032120	8075294	HP:0004279	1.146192307365044	X.55.A.19
12	3980899	4077613	HP:0011821	1.1866289643124617	12.30.A.10
1	68901318	69244796	HP:0012372	1.1956409583381102	1.229.A.4
2	169112419	169225746	HP:0100360	1.9246070834964306	2.386.A.4
22	21105634	21123068	HP:0000818	1.5909432547115825	22.90.A.76
2	63212258	63374162	HP:0030669	1.0662258238984132	2.168.A.4
17	30214286	30221679	HP:0012639	1.2853233057140871	17.209.A.8
1	746408	746608	HP:0000664	2.370285672874286	1.17.A.21
2	54630810	54954446	HP:0040195	1.239885568541685	2.132.A.4
7	106877012	107002808	HP:0000240	1.3471772644298088	7.280.A.10
14	57609247	58205713	HP:0000315	1.5590393524996395	14.69.A.4
9	16601467	16792853	HP:0001172	2.0699189539409897	9.90.A.12
X	132686878	133177010	HP:0002817	1.7958494366661963	X.305.A.9
7	3144676	3214247	HP:0001643	2.6215568200479122	7.24.A.14
1	197161354	198165379	HP:0002242	1.7151159350616243	1.464.A.5
6	163078468	163310635	HP:0009890	1.903612103229717	6.241.A.7
17	44159862	44172437	HP:0100037	1.6692190731952026	17.291.A.32
9	6198739	6526211	HP:0000126	1.1737419831811031	9.45.A.33
8	74554808	75410898	HP:0000152	1.111411706577286	8.202.A.4
X	133177010	133386440	HP:0005819	2.3212494139165125	X.306.A.8
22	42817697	42837619	HP:0000486	1.0208312500909678	22.250.A.13
18	66639384	67205975	HP:0012369	1.2795527377858906	18.157.A.18
16	29707373	29849197	HP:0011442	3.7059311082502435	16.211.A.85
3	70569005	70734112	HP:0001371	2.7439703622810705	3.136.A.7
3	150177553	150876508	HP:0012252	1.5518627446772806	3.242.A.5
1	20555776	20573006	HP:0002817	4.602161539664754	1.149.A.5
X	100809080	100818489	HP:0000008	1.8282807538370254	X.274.A.10
22	17096855	17270071	HP:0000278	1.845944473234177	22.6.A.8
4	94451591	94774270	HP:0003808	1.1828712657622762	4.152.A.4
16	89184783	89335428	HP:0000278	1.604851978276647	16.344.A.14
7	100348129	100540242	HP:0000478	1.6543849012150482	7.244.A.9
X	49173655	49489272	HP:0040064	1.2306130665012711	X.171.A.15
X	49489272	51094902	HP:0001159	1.8573163243051605	X.172.A.14
5	9041681	9143784	HP:0030680	1.2484713885255294	5.22.A.9
2	232981279	233508667	HP:0009473	1.779451591082048	2.536.A.7
10	12539633	13286601	HP:0009116	1.9074761877127588	10.40.A.8
22	23603489	23609709	HP:0001671	1.3046105074440335	22.166.A.16
14	106222937	106261806	HP:0004325	1.6110435615373042	14.128.A.13
7	94953990	94959563	HP:0010668	1.8282807538370254	7.230.A.5
1	1663760	1663901	HP:0000478	1.7128925046327277	1.41.A.39
8	8093065	8093066	HP:0001263	1.6624605734759077	8.55.A.23
8	10399840	10788241	HP:0006695	5.14894343645217	8.76.A.32
22	21102973	21105634	HP:0001637	2.5399683076253505	22.89.A.75
2	26742512	27155742	HP:0002143	1.845944473234177	2.60.A.8
22	36981923	37369198	HP:0100627	2.982740614356178	22.218.A.5
22	20717655	20718806	HP:0010927	5.135719043050255	22.74.A.66
10	32229198	32610639	HP:0030669	1.0662258238984132	10.74.A.4
17	60472864	61158866	HP:0004299	1.669858662436943	17.348.A.2
X	55479427	56515433	HP:0001167	1.0982383109337133	X.194.A.6
22	18919942	18953012	HP:0010460	1.9125351421429964	22.44.A.66
1	146507318	146512930	HP:0000517	4.236787240218233	1.341.A.26
12	71670676	71801648	HP:0002119	1.7871475801195542	12.152.A.11
2	200256583	200256585	HP:0000153	3.581433749662007	2.451.A.17
7	24813558	26613851	HP:0001328	1.6534870491932308	7.104.A.5
16	29580611	29591328	HP:0010827	3.8395792576221166	16.187.A.17
14	89388949	90381587	HP:0001631	1.435467980162381	14.79.A.2
7	156692706	157691388	HP:0011842	2.0555826827732258	7.402.A.22
9	2146330	2188525	HP:0006494	1.3638175203187743	9.33.A.35
9	5830137	6198739	HP:0010460	2.4628101906012962	9.44.A.34
16	29182200	29284077	HP:0001547	4.380407334258799	16.178.A.13
4	69375140	69483277	HP:0100851	1.1841508345332945	4.106.A.5
1	239800851	240107258	HP:0002977	1.212142334924085	1.516.A.12
1	21141171	21598492	HP:0000811	1.931490303756846	1.154.A.4
9	132690321	133614892	HP:0001507	1.4047839047856958	9.234.A.7
1	564424	564426	HP:0000478	1.1603282118539127	1.11.A.15
10	29194776	29783692	HP:0001646	1.779451591082048	10.67.A.7
X	25542728	26853651	HP:0001597	1.481532913748511	X.99.A.7
7	51282735	51805320	HP:0010991	2.4461231511273613	7.135.A.3
16	8797981	8853195	HP:0000107	1.7151159350616243	16.83.A.5
9	127187619	127521387	HP:0000032	1.083842539307248	9.195.A.2
1	249212639	249212666	HP:0000160	1.158101455403633	1.582.A.10
X	13951427	14083122	HP:0000337	1.3863692577711693	X.72.A.10
5	128733883	129679224	HP:0001626	1.069822489717756	5.165.A.4
9	14025806	14260625	HP:0000377	1.0469309015496218	9.80.A.22
1	236037015	237254402	HP:0009553	2.786400707046264	1.505.A.10
7	41518389	41613502	HP:0006009	8.357970524539912	7.122.A.11
4	158983901	159949244	HP:0009601	2.3493429138275195	4.212.A.3
10	131608422	131635280	HP:0009121	1.340328482849677	10.215.A.25
X	6489877	6495281	HP:0011442	1.2778861375590362	X.46.A.19
17	2829615	3029973	HP:0000271	1.1616555736530831	17.63.A.8
1	145899418	146086979	HP:0000661	2.0487028665032954	1.330.A.15
1	244220287	244220346	HP:0002597	1.3285625752980983	1.535.A.23
3	177197556	178159539	HP:0012547	1.7496830446273497	3.281.A.6
7	72365957	72399292	HP:0008772	1.2795527377858906	7.167.A.10
19	51371418	52299427	HP:0000369	1.9329079974527656	19.204.A.5
22	17297403	17309807	HP:0004378	1.3086777902274924	22.9.A.9
17	44172437	44208177	HP:0008872	1.7308269630541018	17.292.A.31
17	44366223	44366714	HP:0000276	1.6534870491932308	17.307.A.5
13	82959164	83209025	HP:0001328	1.316500423910626	13.97.A.11
22	22467350	22467906	HP:0001629	1.3220107123120257	22.142.A.34
22	20372210	20404999	HP:0011029	3.417243304676365	22.72.A.66
15	23739298	23739358	HP:0003808	3.805039529659823	15.45.A.48
15	28525520	28526437	HP:0011398	4.081217648307154	15.60.A.31
6	98237271	98966910	HP:0011297	1.1315637046078346	6.105.A.8
X	153706446	153740175	HP:0009115	1.1092808431291317	X.383.A.17
12	8327369	9204259	HP:0000178	1.3653768809279838	12.33.A.7
1	7792675	7812397	HP:0000286	1.3202813595836995	1.105.A.13
5	90103610	90181833	HP:0011804	2.771440350130468	5.112.A.3
15	29009022	29060493	HP:0001182	1.1582275376297895	15.73.A.20
1	149091187	149224043	HP:0100716	1.6712147306661638	1.376.A.9
3	8744127	8856000	HP:0100542	1.538747269186939	3.45.A.14
22	18641246	18641468	HP:0001762	3.2870776399019515	22.19.A.9
7	158464146	158599221	HP:0012718	1.9582455688303164	7.410.A.24
22	21809009	21830562	HP:0001388	1.723407440340188	22.131.A.36
X	41661343	41674114	HP:0011927	1.9018549677197814	X.133.A.13
2	233508667	233527432	HP:0009473	1.721913482967434	2.537.A.8
8	3223490	3235157	HP:0000407	2.021671930339374	8.24.A.22
16	29103019	29133795	HP:0000601	2.5136116702881632	16.176.A.15
17	44254385	44269672	HP:0004097	2.8048446931427335	17.301.A.14
3	196599138	196857057	HP:0008050	1.035881550065626	3.355.A.27
4	117116790	117466385	HP:0009118	1.0678555609466045	4.166.A.4
10	122828243	123150811	HP:0000028	1.165784466251616	10.185.A.5
7	43267524	43566637	HP:0011218	3.9165578108633645	7.125.A.8
1	174586543	176587266	HP:0040065	3.4313901570342766	1.438.A.5
3	115402319	115492920	HP:0000256	1.3512239335832288	3.193.A.14
5	129679224	130215805	HP:0001883	1.7080984003440245	5.166.A.3
12	116417632	116420188	HP:0000429	2.1679626317384497	12.198.A.9
14	106222937	106261806	HP:0011968	1.0839891333154927	14.128.A.13
22	51178324	51178405	HP:0000750	1.629718979429972	22.341.A.28
22	19165516	19166795	HP:0025015	1.4085776334072118	22.55.A.67
5	88193292	88193351	HP:0002664	1.0815683726678424	5.102.A.9
13	93608927	94307024	HP:0000238	1.374393233309097	13.116.A.12
3	197623717	197654582	HP:0001939	1.2520442354736618	3.374.A.8
16	29592812	29592813	HP:0040019	1.4168674364213818	16.190.A.21
3	184236952	184912075	HP:0003808	1.4182499173520975	3.307.A.12
2	167910910	168116395	HP:0100490	1.6712147306661638	2.381.A.9
10	51778156	51804955	HP:0000028	1.0895716564272437	10.93.A.6
X	101804551	102097944	HP:0002012	1.5849718886823594	X.277.A.11
16	29707373	29849197	HP:0001643	1.1344435752459496	16.211.A.85
17	19748680	19850774	HP:0002715	1.0504948097512106	17.177.A.33
3	155803488	156653473	HP:0040070	1.4013286334567294	3.252.A.5
1	248262713	248684909	HP:0000137	2.0786011000591578	1.576.A.14
X	92357367	92791750	HP:0009810	1.3294141516784357	X.266.A.8
X	52838306	52903251	HP:0001155	1.267939328151228	X.184.A.8
2	70596270	70915279	HP:0000377	2.1597926540373713	2.181.A.3
8	11860569	11860710	HP:0002019	1.1947913388966522	8.89.A.21
7	158599221	158621119	HP:0000486	1.8987204169980199	7.411.A.23
8	101209915	103247651	HP:0002500	1.072120661012179	8.236.A.6
X	44215557	44854950	HP:0011442	1.808385426662634	X.146.A.10
1	10115173	10374259	HP:0002817	1.346449099414171	1.121.A.17
3	1273300	1313330	HP:0001507	1.0038768041268764	3.19.A.16
22	21505388	21505417	HP:0012649	2.2121056096405973	22.111.A.37
7	87068276	87142347	HP:0040195	3.254072014048492	7.224.A.5
16	3831322	3863732	HP:0008050	1.5275924264962242	16.63.A.11
X	1710156	1726212	HP:0002817	1.1069309888368306	X.25.A.14
2	33754804	33988173	HP:0011337	1.1569005731023683	2.73.A.5
6	2145447	2412253	HP:0002011	1.5983951525932483	6.25.A.10
4	18305959	18633460	HP:0000589	1.7792579321929516	4.71.A.4
15	100200967	100209043	HP:0001671	1.7182621372582976	15.262.A.20
2	237605322	238216063	HP:0000164	1.5181336579761517	2.552.A.15
1	564405	564424	HP:0012719	3.5391191708704333	1.10.A.13
7	38745374	38761751	HP:0001844	6.718387823519589	7.117.A.5
22	49572603	49833547	HP:0006919	1.517986504988474	22.301.A.28
3	159243810	159696998	HP:0011355	4.071038462503821	3.256.A.5
4	270574	273646	HP:0001250	2.4623170433884063	4.11.A.21
16	1035891	1154449	HP:0000369	1.0119322687771004	16.16.A.15
16	82314260	83094008	HP:0004323	1.7319777439809452	16.311.A.5
X	16485490	17447663	HP:0002827	1.9246070834964306	X.82.A.10
14	29904720	30011763	HP:0008872	1.300473058777388	14.21.A.11
10	78526861	79107376	HP:0007970	2.7468936341196684	10.129.A.3
8	99938470	99956048	HP:0000765	1.4809552335216296	8.234.A.4
13	89678237	89795910	HP:0001156	1.374393233309097	13.104.A.12
7	105108092	105159582	HP:0001642	2.9089624436148376	7.273.A.13
12	163618	179706	HP:0009116	1.0678555609466045	12.3.A.5
12	1079761	1219472	HP:0001852	1.6257178355208908	12.16.A.16
3	147409743	148247003	HP:0012374	1.4676774404594786	3.238.A.7
12	13656611	13724779	HP:0000288	1.657978795796555	12.38.A.8
19	54191752	54318443	HP:0001250	2.2803012426897995	19.213.A.8
7	149330299	149415401	HP:0000811	1.2186550372643576	7.363.A.10
4	4190247	4428130	HP:0012374	1.0418052533725382	4.49.A.10
2	199484582	199818779	HP:0000202	4.039110356264443	2.437.A.13
1	759760	759762	HP:0012718	1.0368672731311572	1.21.A.26
7	45096115	45153091	HP:0001500	4.1274988857929635	7.129.A.7
14	35581683	35604711	HP:0001098	3.444237276511366	14.40.A.6
6	157527273	157556065	HP:0000035	1.8184796529441494	6.214.A.12
17	18678882	19476554	HP:0012758	1.1215455229604543	17.172.A.32
4	1600380	1660785	HP:0011355	1.2322028177263584	4.23.A.19
17	7050325	7109626	HP:0011339	3.8705124869628236	17.99.A.18
16	28843803	29031030	HP:0001643	2.0852974557635737	16.169.A.26
10	134182921	134924296	HP:0000549	4.0440423943094235	10.226.A.28
1	146507318	146512930	HP:0001388	1.9953709097764878	1.341.A.26
13	110276126	110710932	HP:0100307	1.7947286725164688	13.144.A.18
8	22342466	22611638	HP:0010438	1.3512239335832288	8.122.A.14
X	152216545	152593678	HP:0011443	1.0733748562702714	X.354.A.14
22	17395609	17793822	HP:0000496	1.9479088098556163	22.13.A.11
1	1019753	1028674	HP:0002007	1.0384635644158213	1.27.A.38
3	195701162	195703615	HP:0000960	3.5391191708704333	3.342.A.13
1	164501003	165092429	HP:0000077	5.526346288519546	1.418.A.5
17	61158866	61353248	HP:0100790	1.3067605765243835	17.349.A.3
9	131944138	132389173	HP:0000079	1.5019781707695512	9.232.A.5
3	159696998	159904378	HP:0009774	1.6367124443597771	3.257.A.6
8	6942337	6974050	HP:0001290	1.0153792721045871	8.38.A.13
10	8698279	8824432	HP:0000077	6.062468755872269	10.26.A.8
X	152954241	152960681	HP:0002827	1.6476061875697614	X.360.A.19
18	77120273	77185645	HP:0012369	2.6342703848877576	18.178.A.25
X	106147944	107010901	HP:0005922	3.2296055279582263	X.286.A.8
19	4600362	4621011	HP:0005656	1.0253935426164362	19.69.A.15
8	39899187	40456589	HP:0001273	3.6530230230576284	8.151.A.10
